"genes" "logFC" "logCPM" "F" "PValue" "FDR" "status"
"vmacro21669" 0.728607030790903 7.59173390089047 8.62572722144652 0.00930890444466076 0.0385295794728183 "No significant DEG"
"vmacro21668" -0.61367378157362 4.15790987868863 15.3178548628487 0.00114281216713556 0.00820441930301497 "No significant DEG"
"vmacro21667" 0.0189003730358428 4.99175604604767 0.00784731981928487 0.930460660780434 0.960106951443622 "No significant DEG"
"vmacro21666" 0.26202754589772 6.14538960755245 3.56465854701647 0.0764442811066971 0.176684195093935 "No significant DEG"
"vmacro21665" -0.0547035523825126 6.98861826596191 0.146192198759634 0.707002152015948 0.81334455398976 "No significant DEG"
"vmacro21662" 0.130552143515977 5.20880273448906 1.12476786014635 0.303926371110927 0.468022566314759 "No significant DEG"
"vmacro21661" 0.245273955575843 6.67255349514479 2.45795872142369 0.135600022156504 0.26649607667579 "No significant DEG"
"vmacro21660" -0.410864780183179 8.03211557531853 7.84073169473952 0.0124165121799954 0.0473784696606145 "No significant DEG"
"vmacro21659" 1.71337393128317 0.180420156489415 9.05228149792768 0.00799620045849558 0.0343685272072562 "Significant DEG"
"vmacro21657" -0.963818318788314 -0.361243167283751 1.66534042247954 0.214388816181471 0.367857035950486 "No significant DEG"
"vmacro21655" 0.423551195941238 9.92502924855497 8.57023643367767 0.00949697332219552 0.039075661372062 "No significant DEG"
"vmacro21654" -0.0814193200774132 1.54251778595593 0.0984446360047638 0.757572300849164 0.849533784848973 "No significant DEG"
"vmacro21653" 0.519880281907012 2.96887809193421 6.40816940144613 0.021666619598214 0.071036570786513 "No significant DEG"
"vmacro21652" -0.266528964351766 5.77689180191233 6.11823377618252 0.0243839917243158 0.0774691276051505 "No significant DEG"
"vmacro21651" -0.107692030755598 1.61949916481577 0.180806017094942 0.676086195666017 0.790604719367905 "No significant DEG"
"vmacro21650" -0.236107387474363 5.94119028919522 1.67895610031205 0.212610176596543 0.365891295432971 "No significant DEG"
"vmacro21649" -1.03451156864497 6.36988663636385 32.1824185515865 2.89338360185263e-05 0.000522150351989962 "Significant DEG"
"vmacro21648" 0.124119054873031 5.0294137877154 0.749373807138758 0.39888668897479 0.561366651334965 "No significant DEG"
"vmacro21645" 0.0504416576062447 3.79911706973515 0.0637200086984769 0.803777174341446 0.881296825511291 "No significant DEG"
"vmacro21644" 1.08341662654811 -0.599452716372548 2.67051658454077 0.120848730369291 0.245846013046953 "No significant DEG"
"vmacro21643" 0.0980003646594143 1.41401989584126 0.0892959086505283 0.768744466521495 0.85667352020462 "No significant DEG"
"vmacro21642" -0.134651933671684 5.06540665578572 1.51174071805114 0.235841240484839 0.393235782772885 "No significant DEG"
"vmacro21641" 0.0686615214401591 2.52843255253449 0.0724639167296316 0.791065622493622 0.872179454890806 "No significant DEG"
"vmacro21640" 0.140243526124066 4.97975852156947 1.6262380897625 0.219603656416276 0.373945701315878 "No significant DEG"
"vmacro21639" 0.392446038101219 6.30998568644945 14.2664121545198 0.00153471221709135 0.0102002214428632 "No significant DEG"
"vmacro21638" -0.349665968990578 6.19983950253598 11.3790556403246 0.00366605094876107 0.0195335214747614 "No significant DEG"
"vmacro21637" 0.658497160837598 5.9531619645565 8.06335559017379 0.011429484365425 0.044611707442292 "No significant DEG"
"vmacro21636" 0.277133690941035 4.58265171019258 0.851662080567617 0.369167005676632 0.532103720211709 "No significant DEG"
"vmacro21635" 0.0384435050703942 6.46459081054251 0.115855255342127 0.737799348831599 0.835104354895787 "No significant DEG"
"vmacro21634" -2.37517824931702 4.51426554848828 61.0690724959542 5.48243999905012e-07 2.85730991753774e-05 "Significant DEG"
"vmacro21633" 0.10348393053808 4.59044712168498 0.604104510766221 0.447839484294269 0.607188724352347 "No significant DEG"
"vmacro21632" 1.51106881695961 0.320007925042202 11.545658858544 0.00347700850187522 0.0187939748294899 "Significant DEG"
"vmacro21631" -1.28784442454721 1.96116012502002 11.6349802596067 0.0033801990848397 0.0184299874467952 "Significant DEG"
"vmacro21630" -0.950402571415492 3.09694240184708 11.6836848166198 0.00332869416403907 0.0182037962095887 "No significant DEG"
"vmacro21629" -0.183772547050883 6.16308198043882 2.97452499675269 0.102960455526236 0.21956072545142 "No significant DEG"
"vmacro21628" 0.880121765254472 3.90543682579487 20.3740125563629 0.000316278057802209 0.00310339709494709 "No significant DEG"
"vmacro21627" -0.219847603832546 6.49396652456388 3.36235158401431 0.0845077426308661 0.190047770653592 "No significant DEG"
"vmacro21626" -0.0992841364785468 4.31163588975396 0.42595216122091 0.522826304072315 0.671757493613055 "No significant DEG"
"vmacro21625" 0.495762042564616 5.87742073402173 27.6659597475396 6.66870213622373e-05 0.000977751677543948 "No significant DEG"
"vmacro21624" 0.0182948375666634 7.30362934170574 0.0304206718052006 0.863626867435238 0.920986330649475 "No significant DEG"
"vmacro21623" 0.387979857001456 3.3961142177383 5.14002807726537 0.0368999080506565 0.104667261123045 "No significant DEG"
"vmacro21621" -0.0132959056698545 6.32257596226212 0.0228598619395688 0.8816254378847 0.932731186833085 "No significant DEG"
"vmacro21620" 1.39582415014173 4.6624037260893 14.3690102918442 0.00149046711998959 0.00998267567198086 "Significant DEG"
